,id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count
62,TrCwRjom3hT-vZ-8y_zTug,2 Amys Neapolitan Pizzeria,1790,4.0,$$,Pizza,['Pizza'],https://www.yelp.com/biz/2-amys-neapolitan-pizzeria-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1446.0
63,iqV-9rIC-azTw9OQQc8Vhw,District Taco,1787,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/district-taco-washington-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1285.0
64,j3l4jSU4LV8Op5PSSQ-XWw,Tryst,1764,4.0,$$,Lounges,"['Lounges', 'Coffee & Tea', 'American']",https://www.yelp.com/biz/tryst-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2054.0
65,y_K6LdyE6unzkE_hMi1mfQ,City Tap House Penn Quarter,1764,4.0,$$,Bars,"['Bars', 'American', 'Breakfast & Brunch']",https://www.yelp.com/biz/city-tap-house-penn-quarter-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,959.0
66,dSKvHIkc1SEn9-mxzkYaDw,Honey Pig Korean BBQ,1741,3.5,$$,Korean,"['Korean', 'Barbeque', 'Hot Pot']",https://www.yelp.com/biz/honey-pig-korean-bbq-annandale?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1995.0
67,dOKnbP1TjZx_3XB6_VYHgg,Carlyle,1737,4.0,$$,New American,"['New American', 'Sandwiches', 'Salad']",https://www.yelp.com/biz/carlyle-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.4,17.0
68,4EAHGaY2wbkQma_yTBhLiQ,Busboys and Poets - Hyattsville,1729,4.0,$$,Vegan,"['Vegan', 'Breakfast & Brunch', 'New American']",https://www.yelp.com/biz/busboys-and-poets-hyattsville-hyattsville-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,3845.0
69,uXCtjTFzLX2tt6WaCGcCAg,Sakuramen,1712,4.0,$$,Asian Fusion,"['Asian Fusion', 'Ramen', 'Korean']",https://www.yelp.com/biz/sakuramen-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1336.0
70,ca6g6LtitHRtmzZYYPQw6A,True Food Kitchen,1708,4.0,$$,New American,"['New American', 'Breakfast & Brunch', 'Comfort Food']",https://www.yelp.com/biz/true-food-kitchen-fairfax-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1247.0
71,qWIddvxzfpDpvti9LKjgVw,RPM Italian,1679,4.0,$$$,Italian,['Italian'],https://www.yelp.com/biz/rpm-italian-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2503.0
72,qbT0H8xT4lSeFe_qhmJz-w,Roll Play Grill,1668,4.5,$$,Vietnamese,['Vietnamese'],https://www.yelp.com/biz/roll-play-grill-vienna-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,18.0
73,kR7fW_65009EV2LslUBqSg,Rosa Mexicano,1666,3.5,$$,Mexican,"['Mexican', 'Bars']",https://www.yelp.com/biz/rosa-mexicano-national-harbor-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,3778.0
74,02i1RoOkg1Vh6x1-FF-eyg,Rasika West End,1666,4.0,$$$,Indian,['Indian'],https://www.yelp.com/biz/rasika-west-end-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2001.0
75,KudJEL3-xWdk_zVAwACmtQ,El Pollo Rico,1655,4.5,$$,Latin American,"['Latin American', 'Peruvian']",https://www.yelp.com/biz/el-pollo-rico-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,3096.0
76,Dpk5P5tY2uPXdU5anbJYsQ,Earls Kitchen + Bar,1634,4.0,$$,New American,"['New American', 'Cocktail Bars']",https://www.yelp.com/biz/earls-kitchen-bar-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1807.0
77,oCqTQZhcgIEDddXkbuG3hg,China Chilcano,1606,4.0,$$$,Peruvian,"['Peruvian', 'Asian Fusion']",https://www.yelp.com/biz/china-chilcano-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3114.0
78,-O-K5I_9TVQCbgH05x9MiA,Sushi Taro,1584,4.0,$$$$,Sushi Bars,"['Sushi Bars', 'Japanese']",https://www.yelp.com/biz/sushi-taro-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1060.0
79,W1ta4KHHO9m_5KCGx2Athw,Carmine's Italian Restaurant - Washington,1580,3.5,$$$,Italian,"['Italian', 'Venues & Event Spaces']",https://www.yelp.com/biz/carmines-italian-restaurant-washington-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,4382.0
80,P84YlbWFW1oarBRmQzIvFQ,Agora DC,1574,4.0,$$$,Mediterranean,"['Mediterranean', 'Turkish', 'Vegetarian']",https://www.yelp.com/biz/agora-dc-washington-8?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2529.0
81,QQnMCpPJTqDjeTIHK1TFzw,Chinatown Express,1559,3.0,$$,Chinese,['Chinese'],https://www.yelp.com/biz/chinatown-express-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.5,1902.0
82,o2OElDpps0kcLjb32XW3ew,Oohh's & Aahh's,1556,3.5,$$,Soul Food,"['Soul Food', 'Bars', 'Seafood']",https://www.yelp.com/biz/oohhs-and-aahhs-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1771.0
83,7ANR73f6X1FbbCNOd7eeLg,Clyde's of Gallery Place,1552,3.5,$$,American,"['American', 'Bars', 'Seafood']",https://www.yelp.com/biz/clydes-of-gallery-place-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3337.0
84,xQpaqJAISlx6pTPO0K7OGg,Hen Quarter,1531,4.0,$$,Southern,"['Southern', 'Bars']",https://www.yelp.com/biz/hen-quarter-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,358.0
85,wzU5moi-ezzcfYUInOwxAA,Commissary,1531,4.0,$$,Coffee & Tea,"['Coffee & Tea', 'New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/commissary-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1641.0
86,u4J0llPPQDXNuRq2mNX6LQ,Boqueria Dupont,1521,4.0,$$$,Tapas Bars,"['Tapas Bars', 'Spanish']",https://www.yelp.com/biz/boqueria-dupont-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2007.0
87,IMUlQlXTqgsWTUZLifuRZQ,Clyde's of Georgetown,1493,4.0,$$,American,"['American', 'Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/clydes-of-georgetown-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2737.0
88,CthATbN2gz0nIEUYua7MUQ,Hank's Oyster Bar - Old Town,1487,4.0,$$,Seafood,"['Seafood', 'New American']",https://www.yelp.com/biz/hanks-oyster-bar-old-town-alexandria-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1709.0
89,si_pqK5Ogi5MZdO-aN_gXw,ChurchKey,1483,4.0,$$,New American,"['New American', 'Lounges']",https://www.yelp.com/biz/churchkey-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2076.0
90,8coBidRWd_VYPoKijJETHA,Luke's Lobster Penn Quarter,1478,4.0,$$,Seafood,"['Seafood', 'Soup', 'Sandwiches']",https://www.yelp.com/biz/lukes-lobster-penn-quarter-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1236.0
91,wwaLUZAeeDrYgjenSEXdKQ,The Liberty Tavern,1473,4.0,$$,Bars,"['Bars', 'New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/the-liberty-tavern-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1528.0
92,U_2cqaEAw5hfaqL2u3magw,Lincoln's Waffle Shop,1468,3.5,$$,American,"['American', 'Waffles']",https://www.yelp.com/biz/lincolns-waffle-shop-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2673.0
93,LAEJ8dXrf52swIr-vAUqMQ,Chart House,1466,3.5,$$$,Seafood,"['Seafood', 'Steakhouses', 'Venues & Event Spaces']",https://www.yelp.com/biz/chart-house-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,3635.0
94,Iq1BwdGAOIVF8ki7Bh0Jug,Hank's Oyster Bar - Dupont Circle,1464,4.0,$$,Seafood,"['Seafood', 'Cocktail Bars', 'New American']",https://www.yelp.com/biz/hanks-oyster-bar-dupont-circle-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1459.0
95,C0QqrXC3I_QXaWcYSL6puw,Brasserie Beck,1458,4.0,$$$,Belgian,"['Belgian', 'Modern European']",https://www.yelp.com/biz/brasserie-beck-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,915.0
96,rQttxhmKRx6O66qu0hUwRw,HalfSmoke,1456,3.5,$$,New American,"['New American', 'Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/halfsmoke-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.6,1786.0
97,axeT144_-6Z4Hui-lDbAUQ,The Smith,1451,4.0,$$,New American,"['New American', 'Breakfast & Brunch', 'Cocktail Bars']",https://www.yelp.com/biz/the-smith-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2985.0
98,4flZECEzjCfnQJqDvjHLIg,Fiola Mare,1436,4.0,$$$$,Seafood,"['Seafood', 'Italian', 'Bars']",https://www.yelp.com/biz/fiola-mare-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1950.0
99,ealEitOQMxEKUJSGLxFwfg,Kafe Leopold,1435,3.5,$$,Austrian,"['Austrian', 'Modern European', 'Salad']",https://www.yelp.com/biz/kafe-leopold-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1493.0
100,mq6SJrm8N0cX7wxYCMKXOw,Shake Shack,1435,3.5,$$,Burgers,"['Burgers', 'Ice Cream & Frozen Yogurt', 'American']",https://www.yelp.com/biz/shake-shack-washington-16?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1457.0
101,YtPKdaicJQ-i2yP9bV-5EA,Sequoia,1433,3.5,$$$,New American,"['New American', 'Venues & Event Spaces']",https://www.yelp.com/biz/sequoia-washington-11?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2597.0
102,iTMvODXoP9eo3odv-ueRbQ,Yard House,1423,3.5,$$,New American,"['New American', 'Vegetarian', 'Bars']",https://www.yelp.com/biz/yard-house-springfield-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3324.0
103,Ep62ZpRQI_oEkD3HER-aag,Lena's Wood-Fired Pizza & Tap,1417,4.0,$$,Pizza,"['Pizza', 'Italian']",https://www.yelp.com/biz/lenas-wood-fired-pizza-and-tap-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2262.0
104,-QvEB4PhS7n3hCBgVpnZrA,Central Michel Richard,1397,4.0,$$$,New American,"['New American', 'French']",https://www.yelp.com/biz/central-michel-richard-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,974.0
105,dOkXLQY2iXzh-15Sl18mog,Sticky Rice,1397,3.0,$$,Sushi Bars,"['Sushi Bars', 'Asian Fusion', 'Cocktail Bars']",https://www.yelp.com/biz/sticky-rice-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,858.0
106,Sd9A-WKorTYI02gRvWMNjA,Thip Khao,1381,4.5,$$,Laotian,['Laotian'],https://www.yelp.com/biz/thip-khao-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1340.0
107,-dRL6yDxKwoth6KlloMrLg,Northside Social Coffee & Wine,1371,4.0,$$,American,"['American', 'Coffee & Tea', 'Wine Bars']",https://www.yelp.com/biz/northside-social-coffee-and-wine-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2357.0
108,H9cmHstKHjuFPVUC3K93Fw,Sushi Rock,1367,3.5,$$,Sushi Bars,"['Sushi Bars', 'Japanese', 'Venues & Event Spaces']",https://www.yelp.com/biz/sushi-rock-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1426.0
109,3-zpYxx6zmEMwiN4C3XOUA,Matchbox - Rockville,1353,3.5,$$,Pizza,"['Pizza', 'New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/matchbox-rockville-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2222.0
110,6dzlGp9EtHAIHHB8oVyGhw,Chaplin's,1351,4.0,$$,Cocktail Bars,"['Cocktail Bars', 'Ramen']",https://www.yelp.com/biz/chaplins-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1541.0
111,9HHQIQyrslWluJnBUgMmLQ,Mon Ami Gabi,1350,4.0,$$$,French,"['French', 'Wine Bars']",https://www.yelp.com/biz/mon-ami-gabi-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1180.0
112,o9ayRcEwrAIXf6vbybt7Mw,Astro Doughnuts & Fried Chicken,1348,4.0,$,Donuts,"['Donuts', 'Chicken Shop', 'Sandwiches']",https://www.yelp.com/biz/astro-doughnuts-and-fried-chicken-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1693.0
113,2GWtmU5XZCes8LMisE2zVA,Wiseguy Pizza,1347,4.5,$$,Pizza,['Pizza'],https://www.yelp.com/biz/wiseguy-pizza-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,3139.0
114,2pL1TOXNvtrePJCwxLNgSg,Mi Vida Restaurante,1335,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/mi-vida-restaurante-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3699.0
115,Bq9ywSteEp_7ZgPGktbM9w,NuVegan Café,1334,4.5,$$,Soul Food,"['Soul Food', 'Breakfast & Brunch']",https://www.yelp.com/biz/nuvegan-caf%C3%A9-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2094.0
116,ZgjCUSm-El-zEGdRm769nQ,Purple Patch,1329,4.5,$$,Filipino,"['Filipino', 'American', 'Cocktail Bars']",https://www.yelp.com/biz/purple-patch-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1601.0
117,wbon6gO3oIj1iIS5DLVCkw,Don Taco,1327,4.0,$$,Mexican,"['Mexican', 'Cocktail Bars']",https://www.yelp.com/biz/don-taco-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2172.0
118,JBW8opo46lKNN4Eu5VDvJg,Duke's Grocery,1307,4.0,$$,Pubs,"['Pubs', 'Breakfast & Brunch', 'Beer Bar']",https://www.yelp.com/biz/dukes-grocery-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1666.0
119,zgCiA01-G77gFDwZYHIqdQ,Grace's Mandarin,1303,3.5,$$$,Asian Fusion,['Asian Fusion'],https://www.yelp.com/biz/graces-mandarin-oxon-hill?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3013.0
120,l8xEWpQwUsDHQ1jY8wn-Hw,Teas'n You Fusion Tea House,1301,4.5,$$,Bubble Tea,"['Bubble Tea', 'Coffee & Tea', 'Macarons']",https://www.yelp.com/biz/teasn-you-fusion-tea-house-vienna-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,800.0
121,LaDz_zmEQSQGyLvwgHSezw,Mission - Dupont Circle,1300,4.0,$$,Mexican,"['Mexican', 'Cocktail Bars', 'Venues & Event Spaces']",https://www.yelp.com/biz/mission-dupont-circle-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1268.0
122,qO6JzOPfPvlh6hOGcbcdLw,Coastal Flats,1297,4.0,$$,Seafood,"['Seafood', 'Salad', 'American']",https://www.yelp.com/biz/coastal-flats-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2499.0
123,MVVOLevQSzS3ogKyEW24Bw,El Centro,1281,3.5,$$,Bars,"['Bars', 'Mexican']",https://www.yelp.com/biz/el-centro-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1969.0
124,cWcW6jShfrmJWr4xz1808w,Sweetwater Tavern,1272,4.0,$$,New American,"['New American', 'Breweries', 'Steakhouses']",https://www.yelp.com/biz/sweetwater-tavern-falls-church-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,3533.0
125,lsTUFqEeyyzkixd3bei7IQ,Chima Steakhouse,1269,4.0,$$$$,Steakhouses,"['Steakhouses', 'Brazilian', 'Salad']",https://www.yelp.com/biz/chima-steakhouse-tysons-corner-vienna-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2537.0
126,XXzx6wpCs5LbwmeAoC5pEA,Summer House Santa Monica,1264,3.5,$$,New American,"['New American', 'Diners']",https://www.yelp.com/biz/summer-house-santa-monica-north-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1558.0
127,_9iGmwzbSvT8Km9RMet9OA,Capitol City Brewing Company,1263,3.5,$$,Breweries,"['Breweries', 'American']",https://www.yelp.com/biz/capitol-city-brewing-company-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,3129.0
128,bCs2exo87MZzP7OkZNs9qg,Lincoln,1263,3.5,$$,Bars,"['Bars', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/lincoln-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1329.0
129,ttGSiIdNZMNvpJGFVm7QvQ,Redstone American Grill,1261,3.0,$$,American,"['American', 'Seafood', 'Chicken Wings']",https://www.yelp.com/biz/redstone-american-grill-oxon-hill?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,2746.0
130,5xuqyS6zIg5uXuK-fya5Kg,Keren Restaurant,1259,4.5,$$,Coffee & Tea,"['Coffee & Tea', 'Eritrean', 'Sandwiches']",https://www.yelp.com/biz/keren-restaurant-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.8,1177.0
131,N-IqBFsOOwS3u3EdD4zHRQ,Texas Jack's Barbecue,1247,4.0,$$,Bars,"['Bars', 'Barbeque', 'American']",https://www.yelp.com/biz/texas-jacks-barbecue-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2097.0
132,uITxKIXOEu5m4wk-PRznTQ,Bangkok 54 Restaurant & Bar,1244,4.0,$$,Thai,"['Thai', 'Venues & Event Spaces', 'Bars']",https://www.yelp.com/biz/bangkok-54-restaurant-and-bar-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,860.0
